Date,Open,High,Low,Close
"Feb 17, 2016",407.66,421.17,406.78,416.32
"Feb 18, 2016",416.57,426.0,415.64,422.37
"Feb 19, 2016",422.73,423.1,417.6,420.79
"Feb 20, 2016",421.6,441.98,421.6,437.16
"Feb 21, 2016",437.77,448.05,429.08,438.8
"Feb 22, 2016",438.99,439.05,432.92,437.75
"Feb 23, 2016",438.26,439.86,417.82,420.74
"Feb 24, 2016",420.96,425.55,413.91,424.95
"Feb 25, 2016",425.04,427.72,420.42,424.54
"Feb 26, 2016",424.63,432.15,421.62,432.15
"Feb 27, 2016",432.84,434.23,428.1,432.52
"Feb 28, 2016",432.57,435.68,423.82,433.5
"Feb 29, 2016",433.44,441.51,431.69,437.7
"Mar 01, 2016",437.92,439.65,432.32,435.12
"Mar 02, 2016",435.13,435.92,423.99,423.99
"Mar 03, 2016",423.91,425.37,419.41,421.65
"Mar 04, 2016",421.84,425.18,410.94,410.94
"Mar 05, 2016",410.78,411.26,394.04,400.57
"Mar 06, 2016",400.52,411.91,395.78,407.71
"Mar 07, 2016",407.76,415.92,406.31,414.32
"Mar 08, 2016",414.46,416.24,411.09,413.97
"Mar 09, 2016",413.89,416.03,411.61,414.86
"Mar 10, 2016",414.74,417.51,413.25,417.13
"Mar 11, 2016",417.24,423.93,417.01,421.69
"Mar 12, 2016",421.61,421.8,410.09,411.62
"Mar 13, 2016",411.65,416.6,411.64,414.07
"Mar 14, 2016",414.2,416.68,414.2,416.44
"Mar 15, 2016",416.39,418.13,414.98,416.83
"Mar 16, 2016",416.89,417.69,415.91,417.01
"Mar 17, 2016",417.89,421.0,417.89,420.62
"Mar 18, 2016",420.55,420.55,406.14,409.55
"Mar 19, 2016",409.27,410.98,407.23,410.44
"Mar 20, 2016",410.4,414.63,410.4,413.76
"Mar 21, 2016",413.42,413.42,410.38,413.31
"Mar 22, 2016",413.13,418.38,412.53,418.09
"Mar 23, 2016",418.16,419.27,417.36,418.04
"Mar 24, 2016",418.42,418.68,415.49,416.39
"Mar 25, 2016",416.51,418.08,415.56,417.18
"Mar 26, 2016",417.36,418.99,416.26,417.95
"Mar 27, 2016",418.14,428.8,417.71,426.77
"Mar 28, 2016",426.55,426.86,423.29,424.23
"Mar 29, 2016",424.3,426.2,412.68,416.52
"Mar 30, 2016",416.83,416.83,412.5,414.82
"Mar 31, 2016",415.26,418.37,415.26,416.73
"Apr 01, 2016",416.76,418.17,415.83,417.96
"Apr 02, 2016",418.42,422.08,418.42,420.87
"Apr 03, 2016",421.17,421.58,419.7,420.9
"Apr 04, 2016",421.3,422.34,419.6,421.44
"Apr 05, 2016",421.02,424.26,420.61,424.03
"Apr 06, 2016",424.28,424.53,422.73,423.41
"Apr 07, 2016",423.62,423.66,420.52,422.74
"Apr 08, 2016",422.91,425.36,419.64,420.35
"Apr 09, 2016",420.81,420.89,416.52,419.41
"Apr 10, 2016",419.59,422.43,419.26,421.56
"Apr 11, 2016",421.87,422.74,420.53,422.48
"Apr 12, 2016",422.84,427.28,422.84,425.19
"Apr 13, 2016",425.63,426.66,422.92,423.73
"Apr 14, 2016",423.93,425.37,423.01,424.28
"Apr 15, 2016",424.43,429.93,424.43,429.71
"Apr 16, 2016",429.58,432.63,428.98,430.57
"Apr 17, 2016",430.64,431.37,426.08,427.4
"Apr 18, 2016",427.61,429.27,427.09,428.59
"Apr 19, 2016",428.7,436.02,428.1,435.51
"Apr 20, 2016",435.32,443.05,434.41,441.39
"Apr 21, 2016",441.42,450.55,440.95,449.42
"Apr 22, 2016",449.69,449.81,444.15,445.74
"Apr 23, 2016",445.86,450.28,444.33,450.28
"Apr 24, 2016",450.56,460.15,448.93,458.55
"Apr 25, 2016",459.12,466.62,453.59,461.43
"Apr 26, 2016",461.65,467.96,461.62,466.09
"Apr 27, 2016",466.26,467.08,444.13,444.69
"Apr 28, 2016",445.04,449.55,436.65,449.01
"Apr 29, 2016",449.41,455.38,446.02,455.1
"Apr 30, 2016",455.18,455.59,447.7,448.32
"May 01, 2016",448.48,452.48,447.93,451.88
"May 02, 2016",451.93,452.45,441.78,444.67
"May 03, 2016",444.73,451.1,442.62,450.3
"May 04, 2016",450.18,450.38,445.63,446.72
"May 05, 2016",446.71,448.51,445.88,447.98
"May 06, 2016",447.94,461.38,447.07,459.6
"May 07, 2016",459.64,460.67,457.32,458.54
"May 08, 2016",458.43,459.42,455.98,458.55
"May 09, 2016",458.21,462.48,456.53,460.48
"May 10, 2016",460.52,461.93,448.95,450.89
"May 11, 2016",450.86,454.58,450.86,452.73
"May 12, 2016",452.45,454.95,449.25,454.77
"May 13, 2016",454.85,457.05,453.45,455.67
"May 14, 2016",455.82,456.84,454.79,455.67
"May 15, 2016",455.76,458.69,455.46,457.57
"May 16, 2016",457.59,458.2,452.95,454.16
"May 17, 2016",454.01,455.07,453.61,453.78
"May 18, 2016",453.69,456.0,453.3,454.62
"May 19, 2016",454.52,454.63,438.71,438.71
"May 20, 2016",437.79,444.05,437.39,442.68
"May 21, 2016",442.97,443.78,441.71,443.19
"May 22, 2016",443.22,443.43,439.04,439.32
"May 23, 2016",439.35,444.35,438.82,444.15
"May 24, 2016",444.29,447.1,443.93,445.98
"May 25, 2016",446.06,450.3,446.06,449.6
"May 26, 2016",449.67,453.64,447.9,453.38
"May 27, 2016",453.52,478.15,453.52,473.46
"May 28, 2016",473.03,533.47,472.7,530.04
"May 29, 2016",527.48,553.96,512.18,526.23
"May 30, 2016",528.47,544.35,522.96,533.86
"May 31, 2016",534.19,546.62,520.66,531.39
"Jun 01, 2016",531.11,543.08,525.64,536.92
"Jun 02, 2016",536.52,540.35,533.08,537.97
"Jun 03, 2016",537.68,574.64,536.92,569.19
"Jun 04, 2016",569.71,590.13,564.24,572.73
"Jun 05, 2016",573.31,582.81,569.18,574.98
"Jun 06, 2016",574.6,586.47,574.6,585.54
"Jun 07, 2016",585.45,590.26,567.51,576.6
"Jun 08, 2016",577.17,582.84,573.13,581.65
"Jun 09, 2016",582.2,582.2,570.95,574.63
"Jun 10, 2016",575.84,579.13,573.33,577.47
"Jun 11, 2016",578.67,607.12,578.67,606.73
"Jun 12, 2016",609.68,684.84,607.04,672.78
"Jun 13, 2016",671.65,716.0,664.49,704.38
"Jun 14, 2016",704.5,704.5,662.8,685.56
"Jun 15, 2016",685.68,696.3,672.56,694.47
"Jun 16, 2016",696.52,773.72,696.52,766.31
"Jun 17, 2016",768.49,775.36,716.56,748.91
"Jun 18, 2016",748.76,777.99,733.93,756.23
"Jun 19, 2016",756.69,766.62,745.63,763.78
"Jun 20, 2016",763.93,764.08,732.73,737.23
"Jun 21, 2016",735.88,735.88,639.07,666.65
"Jun 22, 2016",665.91,678.67,587.48,596.12
"Jun 23, 2016",597.44,629.33,558.14,623.98
"Jun 24, 2016",625.58,681.73,625.27,665.3
"Jun 25, 2016",665.28,691.73,646.56,665.12
"Jun 26, 2016",665.93,665.98,616.93,629.37
"Jun 27, 2016",629.35,655.28,620.52,655.28
"Jun 28, 2016",658.1,659.25,637.77,647.0
"Jun 29, 2016",644.12,644.68,628.28,639.89
"Jun 30, 2016",640.59,675.4,636.61,673.34
"Jul 01, 2016",672.52,686.15,669.59,676.3
"Jul 02, 2016",676.73,703.7,676.4,703.7
"Jul 03, 2016",704.97,704.97,649.01,658.66
"Jul 04, 2016",658.8,683.66,650.51,683.66
"Jul 05, 2016",683.21,683.49,665.07,670.63
"Jul 06, 2016",670.42,681.9,670.42,677.33
"Jul 07, 2016",678.09,682.43,611.83,640.56
"Jul 08, 2016",640.69,666.71,636.47,666.52
"Jul 09, 2016",666.38,666.38,633.4,650.96
"Jul 10, 2016",650.6,652.29,641.26,649.36
"Jul 11, 2016",648.48,659.63,644.98,647.66
"Jul 12, 2016",648.28,675.26,646.78,664.55
"Jul 13, 2016",664.8,668.7,654.47,654.47
"Jul 14, 2016",652.92,662.9,652.92,658.08
"Jul 15, 2016",659.17,667.08,659.04,663.26
"Jul 16, 2016",663.78,666.46,659.33,660.77
"Jul 17, 2016",661.99,682.36,661.99,679.46
"Jul 18, 2016",679.81,681.55,668.63,673.11
"Jul 19, 2016",672.74,673.28,667.63,672.86
"Jul 20, 2016",672.81,672.93,663.36,665.68
"Jul 21, 2016",665.23,666.22,660.41,665.01
"Jul 22, 2016",664.92,666.58,646.72,650.62
"Jul 23, 2016",650.73,656.37,648.52,655.56
"Jul 24, 2016",655.41,663.11,652.79,661.28
"Jul 25, 2016",661.26,661.83,653.4,654.1
"Jul 26, 2016",654.23,656.22,645.88,651.78
"Jul 27, 2016",651.63,657.46,648.45,654.35
"Jul 28, 2016",654.49,657.59,654.49,655.03
"Jul 29, 2016",655.11,657.8,654.79,656.99
"Jul 30, 2016",657.01,658.22,654.21,655.05
"Jul 31, 2016",655.1,655.28,624.36,624.68
"Aug 01, 2016",624.6,626.12,605.88,606.27
"Aug 02, 2016",606.4,612.85,531.33,547.47
"Aug 03, 2016",548.66,573.36,541.55,566.35
"Aug 04, 2016",566.33,579.5,565.78,578.29
"Aug 05, 2016",578.28,578.28,569.98,575.04
"Aug 06, 2016",575.03,588.4,569.47,587.78
"Aug 07, 2016",587.77,597.51,586.82,592.69
"Aug 08, 2016",592.74,592.99,588.05,591.05
"Aug 09, 2016",591.04,591.09,584.79,587.8
"Aug 10, 2016",587.65,599.98,586.37,592.1
"Aug 11, 2016",592.12,597.54,589.12,589.12
"Aug 12, 2016",588.8,589.91,583.81,587.56
"Aug 13, 2016",587.36,589.77,584.98,585.59
"Aug 14, 2016",585.59,585.67,564.78,570.47
"Aug 15, 2016",570.49,573.58,563.24,567.24
"Aug 16, 2016",567.24,581.74,566.72,577.44
"Aug 17, 2016",577.76,580.89,571.43,573.22
"Aug 18, 2016",573.71,577.79,573.43,574.32
"Aug 19, 2016",574.34,578.24,574.18,575.63
"Aug 20, 2016",576.08,582.82,575.46,581.7
"Aug 21, 2016",581.94,584.16,580.22,581.31
"Aug 22, 2016",581.31,588.45,580.59,586.75
"Aug 23, 2016",586.77,589.47,581.63,583.41
"Aug 24, 2016",583.41,583.59,579.85,580.18
"Aug 25, 2016",580.18,580.45,575.17,577.76
"Aug 26, 2016",577.75,580.62,576.86,579.65
"Aug 27, 2016",579.45,579.84,568.63,569.95
"Aug 28, 2016",569.83,574.04,569.74,573.91
"Aug 29, 2016",574.07,576.28,573.47,574.11
"Aug 30, 2016",574.11,578.36,574.11,577.5
"Aug 31, 2016",577.59,577.86,573.64,575.47
"Sep 01, 2016",575.55,576.31,571.81,572.3
"Sep 02, 2016",572.41,575.64,570.81,575.54
"Sep 03, 2016",575.55,599.5,574.06,598.21
"Sep 04, 2016",598.59,611.84,596.85,608.63
"Sep 05, 2016",608.99,609.05,602.24,606.59
"Sep 06, 2016",606.51,610.83,605.09,610.44
"Sep 07, 2016",610.57,614.54,608.51,614.54
"Sep 08, 2016",614.64,628.77,613.84,626.32
"Sep 09, 2016",626.35,626.83,620.26,622.86
"Sep 10, 2016",622.93,625.09,622.4,623.51
"Sep 11, 2016",623.42,628.82,600.51,606.72
"Sep 12, 2016",607.01,608.46,605.41,608.24
"Sep 13, 2016",608.03,611.19,606.92,609.24
"Sep 14, 2016",608.84,611.95,608.41,610.68
"Sep 15, 2016",610.59,611.09,607.16,607.16
"Sep 16, 2016",607.25,609.26,606.73,606.97
"Sep 17, 2016",607.22,607.86,605.19,605.98
"Sep 18, 2016",606.28,610.16,605.86,609.87
"Sep 19, 2016",609.87,610.93,608.27,609.23
"Sep 20, 2016",609.25,609.53,607.94,608.31
"Sep 21, 2016",603.59,603.59,595.88,597.15
"Sep 22, 2016",597.28,598.49,596.21,596.3
"Sep 23, 2016",596.2,603.21,595.79,602.84
"Sep 24, 2016",602.96,604.58,602.04,602.63
"Sep 25, 2016",602.75,603.38,599.71,600.83
"Sep 26, 2016",600.81,608.14,600.35,608.04
"Sep 27, 2016",608.02,608.25,604.11,606.17
"Sep 28, 2016",606.24,606.59,604.61,604.73
"Sep 29, 2016",605.02,606.82,604.85,605.69
"Sep 30, 2016",605.72,609.73,604.14,609.73
"Oct 01, 2016",609.93,615.24,609.93,613.98
"Oct 02, 2016",613.95,614.01,609.68,610.89
"Oct 03, 2016",610.97,612.57,610.46,612.13
"Oct 04, 2016",612.05,612.05,609.48,610.2
"Oct 05, 2016",610.22,613.81,609.62,612.51
"Oct 06, 2016",612.47,613.82,611.47,613.02
"Oct 07, 2016",612.61,617.91,611.82,617.12
"Oct 08, 2016",617.34,619.85,617.34,619.11
"Oct 09, 2016",619.17,619.2,616.61,616.75
"Oct 10, 2016",616.82,621.32,616.2,618.99
"Oct 11, 2016",619.24,642.08,618.5,641.07
"Oct 12, 2016",640.87,641.34,635.97,636.19
"Oct 13, 2016",636.03,638.83,635.03,636.79
"Oct 14, 2016",637.01,641.28,637.01,640.38
"Oct 15, 2016",640.31,642.1,637.39,638.65
"Oct 16, 2016",639.08,642.9,638.9,641.63
"Oct 17, 2016",641.82,642.33,638.66,639.19
"Oct 18, 2016",639.41,640.74,636.0,637.96
"Oct 19, 2016",638.13,638.87,628.01,630.52
"Oct 20, 2016",630.66,631.92,628.26,630.86
"Oct 21, 2016",630.83,634.09,630.69,632.83
"Oct 22, 2016",633.14,658.2,632.85,657.29
"Oct 23, 2016",657.62,661.13,653.89,657.07
"Oct 24, 2016",657.16,657.25,652.59,653.76
"Oct 25, 2016",654.0,664.42,653.7,657.59
"Oct 26, 2016",657.68,679.73,657.68,678.3
"Oct 27, 2016",678.21,688.59,678.04,688.31
"Oct 28, 2016",688.0,690.44,684.16,689.65
"Oct 29, 2016",690.29,720.4,690.05,714.48
"Oct 30, 2016",714.12,714.12,696.47,701.86
"Oct 31, 2016",702.64,709.29,691.68,700.97
"Nov 01, 2016",701.34,736.45,701.34,729.79
"Nov 02, 2016",730.07,740.83,722.35,740.83
"Nov 03, 2016",742.35,745.77,678.16,688.7
"Nov 04, 2016",689.12,706.93,685.56,703.23
"Nov 05, 2016",703.53,707.51,697.74,703.42
"Nov 06, 2016",703.81,714.26,699.56,711.52
"Nov 07, 2016",710.74,710.74,699.9,703.13
"Nov 08, 2016",703.09,712.99,702.39,709.85
"Nov 09, 2016",709.83,740.05,708.61,723.27
"Nov 10, 2016",722.84,723.02,711.21,715.53
"Nov 11, 2016",715.55,718.32,714.41,716.41
"Nov 12, 2016",716.75,717.15,704.03,705.05
"Nov 13, 2016",705.2,705.26,687.32,702.03
"Nov 14, 2016",702.0,706.28,699.81,705.02
"Nov 15, 2016",705.79,715.72,705.26,711.62
"Nov 16, 2016",711.17,747.61,709.04,744.2
"Nov 17, 2016",744.88,755.65,739.51,740.98
"Nov 18, 2016",740.71,752.88,736.89,751.59
"Nov 19, 2016",751.83,756.24,744.47,751.62
"Nov 20, 2016",751.88,755.48,717.94,731.03
"Nov 21, 2016",731.27,741.72,730.51,739.25
"Nov 22, 2016",739.64,753.87,736.53,751.35
"Nov 23, 2016",751.74,752.25,738.92,744.59
"Nov 24, 2016",744.62,746.83,733.49,740.29
"Nov 25, 2016",740.44,741.65,734.59,741.65
"Nov 26, 2016",741.51,742.21,729.63,735.38
"Nov 27, 2016",735.44,739.02,731.09,732.03
"Nov 28, 2016",732.48,738.01,732.48,735.81
"Nov 29, 2016",736.33,737.47,734.56,735.6
"Nov 30, 2016",736.28,747.93,736.27,745.69
"Dec 01, 2016",746.05,758.28,746.05,756.77
"Dec 02, 2016",757.54,781.3,757.54,777.94
"Dec 03, 2016",778.25,778.25,764.86,771.16
"Dec 04, 2016",771.64,773.87,768.16,773.87
"Dec 05, 2016",773.39,773.47,751.71,758.7
"Dec 06, 2016",758.72,765.62,758.72,764.22
"Dec 07, 2016",764.21,771.54,759.75,768.13
"Dec 08, 2016",768.08,774.7,765.95,770.81
"Dec 09, 2016",769.94,774.53,769.65,772.79
"Dec 10, 2016",773.02,777.09,772.91,774.65
"Dec 11, 2016",774.75,774.8,765.41,769.73
"Dec 12, 2016",770.04,781.92,770.04,780.09
"Dec 13, 2016",780.65,788.46,777.96,780.56
"Dec 14, 2016",780.01,782.03,776.84,781.48
"Dec 15, 2016",780.07,781.43,777.8,778.09
"Dec 16, 2016",778.96,785.03,778.96,784.91
"Dec 17, 2016",785.17,792.51,784.86,790.83
"Dec 18, 2016",791.01,794.74,788.03,790.53
"Dec 19, 2016",790.69,793.61,790.32,792.71
"Dec 20, 2016",792.25,801.34,791.5,800.88
"Dec 21, 2016",800.64,834.28,799.41,834.28
"Dec 22, 2016",834.18,875.78,834.15,864.54
"Dec 23, 2016",864.89,925.12,864.68,921.98
"Dec 24, 2016",922.18,923.48,886.34,898.82
"Dec 25, 2016",899.65,899.65,862.42,896.18
"Dec 26, 2016",896.91,913.18,896.9,907.61
"Dec 27, 2016",908.35,940.05,904.26,933.2
"Dec 28, 2016",934.83,975.92,934.83,975.92
"Dec 29, 2016",975.13,979.4,954.5,973.5
"Dec 30, 2016",972.53,972.53,934.83,961.24
"Dec 31, 2016",960.63,963.74,947.24,963.74
"Jan 01, 2017",963.66,1003.08,958.7,998.33
"Jan 02, 2017",998.62,1031.39,996.7,1021.75
"Jan 03, 2017",1021.6,1044.08,1021.6,1043.84
"Jan 04, 2017",1044.4,1159.42,1044.4,1154.73
"Jan 05, 2017",1156.73,1191.1,910.42,1013.38
"Jan 06, 2017",1014.24,1046.81,883.94,902.2
"Jan 07, 2017",903.49,908.59,823.56,908.59
"Jan 08, 2017",908.17,942.72,887.25,911.2
"Jan 09, 2017",913.24,913.69,879.81,902.83
"Jan 10, 2017",902.44,914.87,901.06,907.68
"Jan 11, 2017",908.11,919.45,762.77,777.76
"Jan 12, 2017",775.18,826.25,755.76,804.83
"Jan 13, 2017",803.74,829.0,780.0,823.98
"Jan 14, 2017",825.14,835.09,812.46,818.41
"Jan 15, 2017",818.14,823.31,812.87,821.8
"Jan 16, 2017",821.78,834.53,820.27,831.53
"Jan 17, 2017",830.95,910.56,830.8,907.94
"Jan 18, 2017",909.37,917.5,858.3,886.62
"Jan 19, 2017",888.34,904.61,884.34,899.07
"Jan 20, 2017",898.17,899.4,887.01,895.03
"Jan 21, 2017",895.55,927.37,895.53,921.79
"Jan 22, 2017",922.21,937.53,897.56,924.67
"Jan 23, 2017",925.5,928.27,916.74,921.01
"Jan 24, 2017",910.68,924.15,892.29,892.69
"Jan 25, 2017",891.92,903.25,891.69,901.54
"Jan 26, 2017",902.4,919.33,902.22,917.59
"Jan 27, 2017",918.36,923.22,915.85,919.75
"Jan 28, 2017",919.81,923.91,919.81,921.59
"Jan 29, 2017",922.07,923.42,919.15,919.5
"Jan 30, 2017",920.15,923.05,919.47,920.38
"Jan 31, 2017",920.96,972.02,920.96,970.4
"Feb 01, 2017",970.94,989.11,970.74,989.02
"Feb 02, 2017",990.0,1013.52,983.22,1011.8
"Feb 03, 2017",1011.46,1033.87,1008.79,1029.91
"Feb 04, 2017",1031.33,1045.9,1015.16,1042.9
"Feb 05, 2017",1043.52,1043.63,1022.37,1027.34
"Feb 06, 2017",1028.4,1044.64,1028.16,1038.15
"Feb 07, 2017",1040.14,1061.93,1040.14,1061.35
"Feb 08, 2017",1062.32,1078.97,1037.49,1063.07
"Feb 09, 2017",1064.7,1088.99,953.34,994.38
"Feb 10, 2017",995.63,998.91,946.69,988.67
"Feb 11, 2017",988.9,1009.29,982.83,1004.45
"Feb 12, 2017",1003.52,1004.76,996.92,999.18
"Feb 13, 2017",998.89,1002.1,976.0,990.64
"Feb 14, 2017",991.73,1011.51,986.47,1004.55
"Feb 15, 2017",1006.21,1008.84,1001.58,1007.48
"Feb 16, 2017",1007.65,1033.37,1007.65,1027.44
"Feb 17, 2017",1026.12,1053.17,1025.64,1046.21
"Feb 18, 2017",1049.21,1061.1,1046.96,1054.42
"Feb 19, 2017",1054.76,1056.81,1043.46,1047.87
"Feb 20, 2017",1048.69,1080.49,1041.69,1079.98
"Feb 21, 2017",1079.28,1117.25,1076.93,1115.3
"Feb 22, 2017",1114.8,1125.39,1100.55,1117.44
"Feb 23, 2017",1117.27,1176.62,1116.96,1166.72
"Feb 24, 2017",1172.71,1200.39,1131.96,1173.68
"Feb 25, 2017",1170.41,1174.85,1124.59,1143.84
"Feb 26, 2017",1144.27,1167.47,1130.2,1165.2
"Feb 27, 2017",1163.78,1181.98,1163.38,1179.97
"Feb 28, 2017",1180.72,1193.25,1171.82,1179.97
"Mar 01, 2017",1180.04,1222.5,1179.69,1222.5
"Mar 02, 2017",1224.68,1262.13,1215.62,1251.01
"Mar 03, 2017",1250.71,1280.31,1250.71,1274.99
"Mar 04, 2017",1277.43,1279.4,1230.51,1255.15
"Mar 05, 2017",1254.29,1267.29,1238.06,1267.12
"Mar 06, 2017",1267.47,1276.0,1264.6,1272.83
"Mar 07, 2017",1273.21,1275.55,1204.8,1223.54
"Mar 08, 2017",1223.23,1232.16,1148.08,1150.0
"Mar 09, 2017",1150.35,1197.46,1141.23,1188.49
"Mar 10, 2017",1189.36,1270.47,1077.25,1116.72
"Mar 11, 2017",1116.32,1193.83,1116.32,1175.83
"Mar 12, 2017",1176.62,1226.98,1175.36,1221.38
"Mar 13, 2017",1221.78,1237.37,1217.03,1231.92
"Mar 14, 2017",1232.16,1244.81,1220.72,1240.0
"Mar 15, 2017",1240.16,1251.61,1239.75,1249.61
"Mar 16, 2017",1251.33,1257.98,1152.44,1187.81
"Mar 17, 2017",1180.16,1180.16,1099.57,1100.23
"Mar 18, 2017",1099.69,1114.07,957.66,973.82
"Mar 19, 2017",976.73,1069.91,976.73,1036.74
"Mar 20, 2017",1037.24,1063.03,1036.68,1054.23
"Mar 21, 2017",1055.36,1122.43,1055.36,1120.54
"Mar 22, 2017",1120.65,1120.65,1014.21,1049.14
"Mar 23, 2017",1050.05,1058.01,1028.93,1038.59
"Mar 24, 2017",1038.45,1040.47,934.36,937.52
"Mar 25, 2017",936.54,975.76,903.71,972.78
"Mar 26, 2017",974.02,1007.96,954.19,966.72
"Mar 27, 2017",972.05,1046.4,971.98,1045.77
"Mar 28, 2017",1044.58,1064.65,1027.73,1047.15
"Mar 29, 2017",1046.08,1055.13,1015.88,1039.97
"Mar 30, 2017",1042.21,1049.29,1020.04,1026.43
"Mar 31, 2017",1026.64,1074.92,1026.64,1071.79
"Apr 01, 2017",1071.71,1091.72,1061.09,1080.5
"Apr 02, 2017",1080.61,1107.59,1075.45,1102.17
"Apr 03, 2017",1102.95,1151.74,1102.95,1143.81
"Apr 04, 2017",1145.52,1156.44,1120.52,1133.25
"Apr 05, 2017",1134.14,1135.09,1113.63,1124.78
"Apr 06, 2017",1125.81,1188.37,1125.81,1182.68
"Apr 07, 2017",1178.94,1186.58,1163.39,1176.9
"Apr 08, 2017",1172.65,1184.98,1162.58,1175.95
"Apr 09, 2017",1176.57,1197.21,1171.86,1187.87
"Apr 10, 2017",1187.3,1190.34,1179.04,1187.13
"Apr 11, 2017",1187.46,1208.07,1187.46,1205.01
"Apr 12, 2017",1204.81,1207.14,1196.76,1200.37
"Apr 13, 2017",1201.02,1205.89,1156.44,1169.28
"Apr 14, 2017",1170.33,1190.8,1159.79,1167.54
"Apr 15, 2017",1167.3,1188.0,1164.96,1172.52
"Apr 16, 2017",1172.61,1187.22,1172.61,1182.94
"Apr 17, 2017",1183.25,1194.9,1172.65,1193.91
"Apr 18, 2017",1193.77,1217.57,1193.77,1211.67
"Apr 19, 2017",1212.13,1215.51,1205.08,1210.29
"Apr 20, 2017",1211.08,1240.79,1208.41,1229.08
"Apr 21, 2017",1229.42,1235.94,1215.56,1222.05
"Apr 22, 2017",1222.71,1235.56,1208.47,1231.71
"Apr 23, 2017",1231.92,1232.2,1203.94,1207.21
"Apr 24, 2017",1209.63,1250.94,1209.63,1250.15
"Apr 25, 2017",1250.45,1267.58,1249.97,1265.49
"Apr 26, 2017",1265.99,1294.83,1265.93,1281.08
"Apr 27, 2017",1281.88,1319.7,1281.3,1317.73
"Apr 28, 2017",1317.74,1331.28,1292.37,1316.48
"Apr 29, 2017",1317.84,1327.2,1315.21,1321.79
"Apr 30, 2017",1321.87,1347.91,1314.92,1347.89
"May 01, 2017",1348.3,1434.32,1348.3,1421.6
"May 02, 2017",1421.03,1473.9,1415.69,1452.82
"May 03, 2017",1453.78,1492.77,1447.49,1490.09
"May 04, 2017",1490.72,1608.91,1490.72,1537.67
"May 05, 2017",1540.87,1618.03,1530.31,1555.45
"May 06, 2017",1556.81,1578.8,1542.5,1578.8
"May 07, 2017",1579.47,1596.72,1559.76,1596.71
"May 08, 2017",1596.92,1723.35,1596.92,1723.35
"May 09, 2017",1723.89,1833.49,1716.3,1755.36
"May 10, 2017",1756.52,1788.44,1719.1,1787.13
"May 11, 2017",1780.37,1873.93,1755.35,1848.57
"May 12, 2017",1845.76,1856.15,1694.01,1724.24
"May 13, 2017",1723.12,1812.99,1651.08,1804.91
"May 14, 2017",1800.86,1831.42,1776.62,1808.91
"May 15, 2017",1808.44,1812.8,1708.54,1738.43
"May 16, 2017",1741.7,1785.94,1686.54,1734.45
"May 17, 2017",1726.73,1864.05,1661.91,1839.09
"May 18, 2017",1818.7,1904.48,1807.12,1888.65
"May 19, 2017",1897.37,2004.52,1890.25,1987.71
"May 20, 2017",1984.24,2084.73,1974.92,2084.73
"May 21, 2017",2067.03,2119.08,2037.5,2041.2
"May 22, 2017",2043.19,2303.9,2017.87,2173.4
"May 23, 2017",2191.56,2320.82,2178.5,2320.42
"May 24, 2017",2321.37,2523.72,2321.37,2443.64
"May 25, 2017",2446.24,2763.71,2285.3,2304.98
"May 26, 2017",2320.89,2573.79,2071.99,2202.42
"May 27, 2017",2196.27,2260.2,1855.83,2038.87
"May 28, 2017",2054.08,2267.34,2054.08,2155.8
"May 29, 2017",2159.43,2307.05,2107.17,2255.61
"May 30, 2017",2255.36,2301.96,2124.57,2175.47
"May 31, 2017",2187.19,2311.08,2145.57,2286.41
"Jun 01, 2017",2288.33,2448.39,2288.33,2407.88
"Jun 02, 2017",2404.03,2488.55,2373.32,2488.55
"Jun 03, 2017",2493.72,2581.91,2423.57,2515.35
"Jun 04, 2017",2547.79,2585.89,2452.54,2511.81
"Jun 05, 2017",2512.4,2686.81,2510.22,2686.81
"Jun 06, 2017",2690.84,2999.91,2690.84,2863.2
"Jun 07, 2017",2869.38,2869.38,2700.56,2732.16
"Jun 08, 2017",2720.49,2815.3,2670.95,2805.62
"Jun 09, 2017",2807.44,2901.71,2795.62,2823.81
"Jun 10, 2017",2828.14,2950.99,2746.55,2947.71
"Jun 11, 2017",2942.41,2996.6,2840.53,2958.11
"Jun 12, 2017",2953.22,2997.26,2518.56,2659.63
"Jun 13, 2017",2680.91,2789.04,2650.38,2717.02
"Jun 14, 2017",2716.88,2786.83,2412.94,2506.37
"Jun 15, 2017",2499.58,2534.71,2212.96,2464.58
"Jun 16, 2017",2469.57,2539.92,2385.15,2518.56
"Jun 17, 2017",2514.01,2685.19,2484.96,2655.88
"Jun 18, 2017",2655.35,2662.1,2516.33,2548.29
"Jun 19, 2017",2549.03,2662.85,2549.03,2589.6
"Jun 20, 2017",2591.26,2763.45,2589.82,2721.79
"Jun 21, 2017",2709.43,2772.01,2660.4,2689.1
"Jun 22, 2017",2691.03,2723.74,2642.36,2705.41
"Jun 23, 2017",2707.34,2765.17,2706.37,2744.91
"Jun 24, 2017",2738.52,2757.94,2583.19,2608.72
"Jun 25, 2017",2607.25,2682.26,2552.12,2589.41
"Jun 26, 2017",2590.57,2615.25,2376.29,2478.45
"Jun 27, 2017",2478.45,2552.45,2332.99,2552.45
"Jun 28, 2017",2553.03,2603.98,2484.42,2574.79
"Jun 29, 2017",2567.56,2588.83,2510.48,2539.32
"Jun 30, 2017",2539.24,2559.25,2478.43,2480.84
